-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
-2.16325e-05 -0.333424 -0.0737817 0.0103442 0 942.478 	6.66712 6.90227 7.69843 9.42853 13.3337 19.4922 25.7577 38.3897 76.4778 200 38.25 19.1956 12.8783 9.74527 6.66601 4.71351 3.84853 3.45047 3.33288	0 0 0 0 
0.000162903 -0.333424 -0.138148 -0.000108894 0 942.478 	6.66712 6.90261 7.69925 9.43027 13.338 19.5021 25.7755 38.4299 76.6394 200 38.1694 19.1756 12.8694 9.74033 6.66388 4.71264 3.84811 3.4503 3.33288	0 0 0 0 
0.000170533 -0.333424 -0.271155 0.00638348 0 942.478 	6.66712 6.90263 7.69929 9.43034 13.3382 19.5025 25.7762 38.4316 76.6461 200 38.1661 19.1747 12.8691 9.74012 6.66379 4.7126 3.8481 3.45029 3.33288	0 0 1 0 
0.000101868 -0.333424 -0.237236 0.0046907 1 942.478 	6.66712 6.9025 7.69898 9.4297 13.3366 19.4988 25.7696 38.4166 76.5859 200 38.196 19.1822 12.8724 9.74196 6.66458 4.71292 3.84825 3.45036 3.33288	0 0 1 0 
8.27948e-05 -0.333424 -0.366212 0.00864406 1 942.478 	6.66712 6.90247 7.6989 9.42952 13.3362 19.4978 25.7677 38.4125 76.5691 200 38.2043 19.1843 12.8733 9.74247 6.6648 4.71301 3.84829 3.45037 3.33288	0 0 1 0 
2.12828e-05 -0.333424 -0.43169 0.00953952 1 942.478 	6.66712 6.90235 7.69863 9.42894 13.3347 19.4945 25.7618 38.3991 76.5153 200 38.2312 19.191 12.8762 9.74412 6.66551 4.7133 3.84843 3.45043 3.33288	0 0 1 0 
-4.26134e-05 -0.333424 -0.460633 0.00983274 1 942.478 	6.66712 6.90223 7.69834 9.42833 13.3333 19.4911 25.7557 38.3852 76.4594 200 38.2591 19.1979 12.8793 9.74583 6.66625 4.7136 3.84857 3.45049 3.33288	0 0 1 0 
-3.35534e-05 -0.333424 -0.51869 0.00759613 1 942.478 	6.66712 6.90225 7.69838 9.42842 13.3335 19.4916 25.7566 38.3871 76.4674 200 38.2552 19.1969 12.8789 9.74559 6.66615 4.71356 3.84855 3.45048 3.33288	0 0 1 0 
-6.78857e-05 -0.333424 -0.648292 0.00387881 1 942.478 	6.66712 6.90219 7.69823 9.4281 13.3327 19.4897 25.7533 38.3797 76.4374 200 38.2702 19.2007 12.8805 9.7465 6.66654 4.71372 3.84863 3.45051 3.33288	0 0 1 0 
-0.000119861 -0.333424 -0.611962 -0.0024881 1 942.478 	6.66712 6.90209 7.698 9.42761 13.3315 19.4869 25.7483 38.3684 76.392 200 38.293 19.2063 12.883 9.7479 6.66714 4.71397 3.84874 3.45056 3.33288	0 0 1 0 
-0.000116046 -0.333424 -0.731254 0.00298637 1 942.478 	6.66712 6.9021 7.69801 9.42764 13.3316 19.4872 25.7486 38.3692 76.3953 200 38.2913 19.2059 12.8828 9.74779 6.6671 4.71395 3.84873 3.45056 3.33288	0 0 1 0 
-0.000155147 -0.333424 -0.795964 0.00615725 1 942.478 	6.66712 6.90203 7.69784 9.42727 13.3307 19.4851 25.7449 38.3607 76.3613 200 38.3084 19.2102 12.8847 9.74884 6.66755 4.71413 3.84882 3.45059 3.33288	0 0 1 0 
-0.000197109 -0.333424 -0.821675 0.0110648 1 942.478 	6.66712 6.90195 7.69765 9.42688 13.3297 19.4828 25.7408 38.3516 76.3247 200 38.3269 19.2148 12.8867 9.74997 6.66803 4.71433 3.84891 3.45063 3.33288	0 0 1 0 
-0.000173267 -0.333424 -0.853501 0.0102078 1 942.478 	6.66712 6.90199 7.69776 9.4271 13.3302 19.4841 25.7431 38.3567 76.3455 200 38.3164 19.2122 12.8856 9.74933 6.66776 4.71422 3.84886 3.45061 3.33288	0 0 1 0 
-0.000224765 -0.333424 -1.0083 0.0079557 1 942.478 	6.66712 6.9019 7.69753 9.42662 13.3291 19.4813 25.7382 38.3456 76.3006 200 38.339 19.2178 12.8881 9.75071 6.66835 4.71446 3.84898 3.45066 3.33288	0 0 1 0 
-0.000172313 -0.333421 -1.03001 -0.00679432 1 942.478 	6.66711 6.90198 7.69775 9.42709 13.3302 19.4841 25.7432 38.3569 76.3461 200 38.3161 19.2121 12.8856 9.74935 6.66778 4.71424 3.84888 3.45062 3.33289	0 0 1 0 
-0.000235256 -0.333421 -1.09199 -0.00320272 1 942.478 	6.66711 6.90186 7.69747 9.4265 13.3288 19.4807 25.7371 38.3432 76.2913 200 38.3438 19.219 12.8886 9.75103 6.66851 4.71453 3.84902 3.45068 3.33289	0 0 1 0 
-0.000156577 -0.333421 -1.15542 -0.00166352 1 942.478 	6.66711 6.90201 7.69781 9.42724 13.3306 19.4849 25.7447 38.3603 76.3598 200 38.3092 19.2104 12.8848 9.74892 6.6676 4.71416 3.84884 3.45061 3.33289	0 0 1 0 
-0.000229534 -0.333421 -1.21854 -0.00161989 1 942.478 	6.66711 6.90187 7.69749 9.42655 13.3289 19.481 25.7377 38.3444 76.2963 200 38.3413 19.2184 12.8884 9.75088 6.66844 4.71451 3.849 3.45068 3.33289	0 0 1 0 
-0.000152763 -0.333421 -1.28119 -0.00112229 1 942.478 	6.66711 6.90201 7.69783 9.42727 13.3307 19.4851 25.745 38.3611 76.3632 200 38.3076 19.21 12.8847 9.74882 6.66755 4.71414 3.84883 3.45061 3.33289	0 0 1 0 
-0.000226672 -0.333421 -1.34444 -0.00133127 1 942.478 	6.66711 6.90188 7.69751 9.42658 13.329 19.4812 25.738 38.345 76.2988 200 38.34 19.2181 12.8882 9.7508 6.66841 4.71449 3.849 3.45067 3.33289	0 0 1 0 
-0.000154193 -0.333421 -1.40706 -0.000879705 1 942.478 	6.66711 6.90201 7.69783 9.42726 13.3307 19.4851 25.7449 38.3608 76.3619 200 38.3082 19.2102 12.8847 9.74886 6.66757 4.71415 3.84884 3.45061 3.33289	0 0 1 0 
-0.000227626 -0.333421 -1.47013 -0.00129364 1 942.478 	6.66711 6.90188 7.6975 9.42657 13.329 19.4811 25.7379 38.3448 76.298 200 38.3404 19.2182 12.8883 9.75083 6.66842 4.7145 3.849 3.45068 3.33289	0.8936363636363637 0 1 0 
-0.000130828 -0.33344 -1.28962 0.00601857 1 942.478 	6.6672 6.90215 7.69803 9.42761 13.3314 19.4866 25.7475 38.3664 76.3833 200 38.2969 19.2071 12.8833 9.74796 6.66712 4.71391 3.84868 3.45049 3.3328	0.93 0 1 0 
-0.000295337 -0.333443 -1.01549 -0.00933525 1 942.478 	6.66721 6.90186 7.69732 9.42608 13.3276 19.4778 25.7318 38.3308 76.2403 200 38.369 19.225 12.8911 9.75233 6.66899 4.71467 3.84903 3.45063 3.33279	0.93 0 1 0 
-0.000416454 -0.333449 -0.762332 -0.0109339 1 942.478 	6.66724 6.90167 7.69682 9.42498 13.3249 19.4714 25.7203 38.3047 76.1357 200 38.422 19.238 12.8968 9.75549 6.67033 4.71519 3.84926 3.45071 3.33276	0.93 0 1 0 
-0.000543292 -0.333464 -0.484836 0.0361801 1 942.478 	6.66732 6.90151 7.69635 9.4239 13.3221 19.4649 25.7084 38.2776 76.0268 200 38.4772 19.2515 12.9026 9.75867 6.67164 4.71568 3.84946 3.45075 3.33268	0.93 0 1 0 
-0.000508483 -0.333452 -0.159347 0.0265249 1 942.478 	6.66726 6.90152 7.69643 9.42414 13.3228 19.4666 25.7115 38.2848 76.0562 200 38.4625 19.248 12.9012 9.75792 6.67136 4.71561 3.84945 3.45078 3.33274	0.93 0 1 0 
-0.00046223 -0.333421 -0.0610647 0.0195763 1 942.478 	6.66711 6.90144 7.69646 9.42436 13.3235 19.4686 25.7154 38.294 76.0945 200 38.4438 19.2438 12.8996 9.75712 6.67113 4.7156 3.84952 3.45089 3.33289	0.93 0 1 0 
-0.000594791 -0.333403 0.269811 -0.00375529 1 942.478 	6.66702 6.9011 7.69577 9.42298 13.3203 19.4613 25.7023 38.2648 75.9789 200 38.5035 19.2589 12.9063 9.76095 6.67285 4.71636 3.84992 3.45111 3.33299	0.93 0 1 0 
-0.000682052 -0.333403 0.513804 -0.00421095 1 942.478 	6.66702 6.90094 7.69538 9.42216 13.3183 19.4566 25.694 38.2459 75.9037 200 38.5422 19.2684 12.9105 9.7633 6.67386 4.71677 3.85012 3.45119 3.33299	0.93 0 1 0 
-0.000604804 -0.333394 0.761533 0.0131704 1 942.478 	6.66697 6.90104 7.69567 9.42282 13.32 19.4606 25.7012 38.2623 75.9697 200 38.5085 19.2602 12.907 9.76135 6.67305 4.71647 3.85 3.45117 3.33303	0.93 0 1 0 
-0.000634368 -0.333394 1.05712 0.0120379 1 942.478 	6.66697 6.90098 7.69554 9.42254 13.3193 19.459 25.6984 38.2559 75.9443 200 38.5216 19.2635 12.9084 9.76215 6.6734 4.71661 3.85006 3.4512 3.33303	0.93 0 1 0 
-0.00075024 -0.333406 1.33609 -0.00171411 1 942.478 	6.66703 6.90083 7.69509 9.42154 13.3168 19.453 25.6875 38.2312 75.8453 200 38.5723 19.2758 12.9138 9.76509 6.67461 4.71707 3.85025 3.45124 3.33297	0.93 0 1 0 
-0.000720199 -0.333403 1.61374 0.00672425 1 942.478 	6.66702 6.90087 7.69521 9.4218 13.3174 19.4546 25.6903 38.2376 75.8709 200 38.5591 19.2726 12.9124 9.76432 6.6743 4.71695 3.8502 3.45123 3.33299	0.93 0 1 0 
-0.000786002 -0.333403 1.74683 0.00249775 1 942.478 	6.66702 6.90075 7.69492 9.42118 13.3159 19.4511 25.684 38.2234 75.8144 200 38.5884 19.2798 12.9156 9.76609 6.67506 4.71726 3.85035 3.45129 3.33299	0.93 0 1 0 
-0.000877078 -0.333403 2.11958 -0.000152076 1 942.478 	6.66702 6.90058 7.69451 9.42033 13.3138 19.4462 25.6753 38.2038 75.7362 200 38.629 19.2899 12.92 9.76854 6.67612 4.71769 3.85055 3.45137 3.33299	0.93 0 1 0 
-0.000926669 -0.333403 2.24786 0.00169643 1 942.478 	6.66702 6.90049 7.69429 9.41986 13.3127 19.4436 25.6706 38.1931 75.6937 200 38.6511 19.2953 12.9224 9.76988 6.67669 4.71793 3.85066 3.45142 3.33299	0.93 0 1 0 
-0.00101441 -0.333403 2.61691 -0.000895824 1 942.478 	6.66702 6.90033 7.6939 9.41903 13.3107 19.4389 25.6622 38.1742 75.6187 200 38.6903 19.305 12.9266 9.77224 6.67771 4.71834 3.85086 3.4515 3.33299	0.93 0 1 0 
-0.00105971 -0.333403 2.75656 0.00217931 1 942.478 	6.66702 6.90025 7.6937 9.41861 13.3096 19.4365 25.6579 38.1645 75.58 200 38.7106 19.31 12.9288 9.77346 6.67823 4.71856 3.85096 3.45154 3.33299	0.93 0 1 0 
-0.00114935 -0.333403 3.11593 -0.00277629 1 942.478 	6.66702 6.90008 7.6933 9.41777 13.3076 19.4317 25.6494 38.1452 75.5036 200 38.7508 19.3198 12.9331 9.77587 6.67927 4.71898 3.85116 3.45163 3.33299	0.93 0 1 0 
-0.00119274 -0.333403 3.25573 0.00101535 1 942.478 	6.66702 6.9 7.69311 9.41736 13.3066 19.4294 25.6452 38.1359 75.4666 200 38.7703 19.3246 12.9353 9.77705 6.67978 4.71919 3.85126 3.45167 3.33299	0.93 0 1 0 
-0.00127571 -0.333405 3.61482 -0.00196216 1 942.478 	6.66703 6.89986 7.69276 9.41659 13.3047 19.425 25.6374 38.1181 75.3962 200 38.8075 19.3337 12.9393 9.77926 6.68072 4.71957 3.85143 3.45173 3.33298	0.93 0 1 0 
-0.00131958 -0.333405 3.7539 0.000963546 1 942.478 	6.66703 6.89978 7.69256 9.41618 13.3037 19.4227 25.6332 38.1087 75.359 200 38.8273 19.3386 12.9414 9.78044 6.68123 4.71977 3.85153 3.45178 3.33298	0.93 0 1 0 
-0.00136822 -0.333405 4.08919 0.00626574 1 942.478 	6.66703 6.89969 7.69235 9.41572 13.3025 19.4201 25.6286 38.0983 75.3177 200 38.8492 19.344 12.9437 9.78176 6.6818 4.72001 3.85164 3.45182 3.33298	0.93 0 1 0 
-0.00139826 -0.333405 4.27954 -0.000163111 1 942.478 	6.66703 6.89963 7.69221 9.41544 13.3018 19.4185 25.6257 38.0918 75.2923 200 38.8628 19.3473 12.9452 9.78257 6.68215 4.72015 3.8517 3.45185 3.33298	0.93 0 1 0 
-0.00145644 -0.333404 4.57717 0.00426946 1 942.478 	6.66703 6.89953 7.69195 9.41489 13.3005 19.4154 25.6202 38.0794 75.243 200 38.8891 19.3537 12.948 9.78414 6.68282 4.72042 3.85183 3.4519 3.33298	0.93 0 1 0 
-0.00145262 -0.333398 4.77066 0.00141932 1 942.478 	6.667 6.8995 7.69194 9.41489 13.3005 19.4155 25.6204 38.08 75.2459 200 38.8877 19.3535 12.948 9.78413 6.68284 4.72045 3.85186 3.45193 3.33301	0.93 0 1 0 
-0.00151318 -0.333398 5.07242 0.00353853 1 942.478 	6.667 6.89939 7.69167 9.41432 13.2991 19.4123 25.6147 38.067 75.1947 200 38.9151 19.3602 12.9509 9.78576 6.68354 4.72073 3.852 3.45199 3.33301	0.93 0 1 0 
-0.00150364 -0.333392 5.26858 0.000829015 1 942.478 	6.66697 6.89937 7.69168 9.41436 13.2993 19.4127 25.6154 38.0689 75.2024 200 38.9111 19.3593 12.9506 9.78559 6.68349 4.72073 3.85201 3.45201 3.33304	0.93 0 1 0 
-0.00154036 -0.333392 5.54135 0.00490377 1 942.478 	6.66697 6.89931 7.69151 9.41402 13.2985 19.4108 25.612 38.0611 75.1714 200 38.9277 19.3634 12.9523 9.78658 6.68392 4.72091 3.85209 3.45204 3.33304	0.93 0 1 0 
-0.00156277 -0.333383 5.78873 -0.00133452 1 942.478 	6.66692 6.89922 7.69136 9.41374 13.2979 19.4094 25.6097 38.056 75.152 200 38.9385 19.3661 12.9536 9.78732 6.68427 4.72108 3.8522 3.45211 3.33309	0.93 0 1 0 
-0.00157374 -0.33338 6.04047 0.00458448 1 942.478 	6.66691 6.89918 7.69129 9.41362 13.2976 19.4088 25.6086 38.0536 75.1426 200 38.9436 19.3674 12.9542 9.78767 6.68443 4.72115 3.85224 3.45214 3.3331	0.93 0 1 0 
-0.0015847 -0.333365 6.28697 -0.00161074 1 942.478 	6.66683 6.89908 7.69116 9.41341 13.2972 19.408 25.6072 38.0508 75.1325 200 38.9495 19.3691 12.955 9.78819 6.68471 4.72131 3.85235 3.45223 3.33318	0.93 0 1 0 
-0.00159186 -0.333362 6.54206 0.00370675 1 942.478 	6.66682 6.89906 7.69111 9.41332 13.297 19.4076 25.6065 38.0492 75.1262 200 38.9529 19.37 12.9554 9.78843 6.68482 4.72137 3.85238 3.45225 3.3332	0.93 0 1 0 
-0.00159424 -0.33334 6.78544 -0.00219334 1 942.478 	6.66671 6.89894 7.69098 9.41315 13.2967 19.4072 25.6058 38.0481 75.123 200 38.9552 19.3709 12.956 9.7888 6.68507 4.72153 3.85251 3.45236 3.3333	0.93 0 1 0 
